"","Zipcode","price","bedrooms","bathrooms","addr","Restaurant","Store","Club.Bar","Transport","Art.Ent"
"5567",10029,2995,2,1,"120 E 102nd St #3B","2","5","1","5","1"
"5568",10029,3495,1,1,"141 E 89th St","2","5","1","5","1"
"5569",10029,4945,2,2,"1500 Lexington Ave #12L","2","5","1","5","1"
"5570",10029,3395,2,2,"333 E 102nd St #514","2","5","1","5","1"
"5571",10029,2750,1,1,"1955 1st Ave #434","2","5","1","5","1"
"5572",10029,3199,3,1,"126 E 103rd St #27","2","5","1","5","1"
"5573",10029,2850,2,1,"323 E 90th St #3W","2","5","1","5","1"
"5574",10029,2300,1,1,"119 E 101st St #3B","2","5","1","5","1"
"5575",10029,3795,3,2,"338 E 100th St #4B","2","5","1","5","1"
"5576",10029,3295,2,1,"53 E 95th St #3C","2","5","1","5","1"
"5577",10029,2850,1,1,"171 E 89th St #10E","2","5","1","5","1"
"5578",10029,8500,3,3,"115 E 89th St #8A","2","5","1","5","1"
"5579",10029,4400,3,2,"150 E 91st St #31","2","5","1","5","1"
"5580",10029,29500,6,6,"40 E 94th St #31D","2","5","1","5","1"
"5581",10029,3500,2,1,"E 100th St and 1st Ave","2","5","1","5","1"
"5582",10029,2895,2,1,"1st Ave and E 91st St","2","5","1","5","1"
"5583",10029,3420,1,2,"215 E 96th St #34842","2","5","1","5","1"
"5584",10029,1825,1,1,"328 E 95th St #29-330","2","5","1","5","1"
"5585",10029,3495,1,1,"345 E 93rd St #10B","2","5","1","5","1"
"5586",10029,2495,1,1,"327 E 101st St #4B","2","5","1","5","1"
"5587",10029,1950,1,1,"171 E 90th St #1A","2","5","1","5","1"
"5588",10029,3850,3,2,"1635 Lexington Ave #3D","2","5","1","5","1"
"5589",10029,2750,2,1,"304 E 92nd St #2E","2","5","1","5","1"
"5590",10029,2775,2,1,"316 E 92nd St #1RE","2","5","1","5","1"
"5591",10029,2953,1,1,"175 E 96th St #30S","2","5","1","5","1"
"5592",10029,12950,4,3,"200 E 94th St #2617","2","5","1","5","1"
"5593",10029,2450,1,1,"172 E 92nd St #4D","2","5","1","5","1"
"5594",10029,1750,1,1,"1261 Park Ave #GS","2","5","1","5","1"
"5595",10029,3400,2,1,"227 E 89th St #3C","2","5","1","5","1"
"5596",10029,2600,2,1,"108 E 97th St #3E","2","5","1","5","1"
"5597",10029,2395,1,1,"205-235 E 95th St #C22L","2","5","1","5","1"
"5598",10029,2500,1,1,"125 E 87th St #15D","2","5","1","5","1"
"5599",10029,2550,1,1,"117 E 89th St #1D","2","5","1","5","1"
"5600",10029,2495,2,1,"118 E 103rd St #21","2","5","1","5","1"
"5601",10029,4850,2,1,"115 E 90th St #5E","2","5","1","5","1"
"5602",10029,2699,2,1,"117 E 96th St #16A","2","5","1","5","1"
"5603",10029,2600,1,3,"125 E 87th St #12-H","2","5","1","5","1"
"5604",10029,2695,2,2,"1845 1st Ave #4H","2","5","1","5","1"
"5605",10029,1500,1,2,"302 E 104th St #1W","2","5","1","5","1"
"5606",10029,2100,1,1,"217 E 88th St #15","2","5","1","5","1"
"5607",10029,2900,2,1,"129 E 97th St #4B","2","5","1","5","1"
"5608",10029,2910,1,1,"205-235 E 95th St #A23M","2","5","1","5","1"
"5609",10029,5650,2,2,"200 E 89th St #36B","2","5","1","5","1"
"5610",10029,10495,3,2,"120 E 87th St #R6I","2","5","1","5","1"
"5611",10029,4995,1,1,"333 E 91st St #6B","2","5","1","5","1"
"5612",10029,3356,1,1,"345 E 94th St #27-D","2","5","1","5","1"
"5613",10029,3000,1,1,"145 E 92nd St #3","2","5","1","5","1"
"5614",10029,3503,1,1,"408 E 92nd St #27A","2","5","1","5","1"
"5615",10029,22000,4,4,"141 E 88th St #7F","2","5","1","5","1"
"5616",10029,4999,3,2,"1379 Lexington Ave #5","2","5","1","5","1"
"5617",10029,3795,1,1,"215 E 96th St #37G","2","5","1","5","1"
"5618",10029,2750,2,1,"169 E 102nd St #3C","2","5","1","5","1"
"5619",10029,4703,2,2,"408 E 92nd St #26F","2","5","1","5","1"
"5620",10029,9400,2,2,"181 E 90th St #19B","2","5","1","5","1"
"5621",10029,5488,4,2,"309 E 92nd St #3B","2","5","1","5","1"
"5622",10029,2325,2,1,"316 E 93rd St #26","2","5","1","5","1"
"5623",10029,5995,2,2,"201 E 87th St #17C","2","5","1","5","1"
"5624",10029,2723,1,1,"345 E 94th St #5G","2","5","1","5","1"
"5625",10029,8000,2,2,"40 E 94th St #28G","2","5","1","5","1"
"5626",10029,16500,4,3,"200 E 90th St #10EF","2","5","1","5","1"
"5627",10029,3050,1,1,"300 E 93rd St #23F","2","5","1","5","1"
"5628",10029,4405,2,2,"205 E 95th St","2","5","1","5","1"
"5629",10029,2000,1,6,"321 E 91st St #2B","2","5","1","5","1"
"5630",10029,2795,1,1,"120 E 102nd St #4A","2","5","1","5","1"
"5631",10029,3100,1,1,"55 E 93rd St #5C","2","5","1","5","1"
"5632",10029,6100,2,2,"125 E 87th St #17-A","2","5","1","5","1"
"5633",10029,2995,2,1,"120 E 102nd St #1C","2","5","1","5","1"
"5634",10029,4800,2,1,"1510 Lexington Ave #6V","2","5","1","5","1"
"5635",10029,4500,3,2,"1402 Lexington Ave #5","2","5","1","5","1"
"5636",10029,3850,4,1,"E 102nd St and 1st Ave","2","5","1","5","1"
"5637",10029,2800,2,1,"1567 Lexington Ave #15","2","5","1","5","1"
"5638",10029,3395,2,1,"120 E 102nd St #4B","2","5","1","5","1"
"5639",10029,3800,2,2,"1752 2nd Ave #5B","2","5","1","5","1"
"5640",10030,2195,1,1,"23 W 129th St #2","1","2","1","2","1"
"5641",10030,3250,2,1,"484 Lenox Ave","1","2","1","2","1"
"5642",10030,2250,1,1,"246 W 132nd St #2","1","2","1","2","1"
"5643",10030,3485,3,1,"282 Lenox Ave #4","1","2","1","2","1"
"5644",10030,5400,2,2,"46 W 130th St #GARDEN","1","2","1","2","1"
"5645",10030,4550,4,2,"2248 Adam Clayton Powell Jr Blvd #1R","1","2","1","2","1"
"5646",10030,1950,1,1,"147 W 136th St #4THFLOO","1","2","1","2","1"
"5647",10030,2750,2,2,"128 W 130th St #4S","1","2","1","2","1"
"5648",10030,3335,2,2,"103 W 136th St #1A","1","2","1","2","1"
"5649",10030,2400,2,1,"5 E 131st St #3","1","2","1","2","1"
"5650",10030,2040,1,1,"30 W 141st St #8C","1","2","1","2","1"
"5651",10030,2200,2,1,"2265 5th Ave #4G","1","2","1","2","1"
"5652",10030,2500,2,1,"165 W 127th St #1I","1","2","1","2","1"
"5653",10030,1970,1,1,"137 W 137th St #6E","1","2","1","2","1"
"5654",10030,2150,1,1,"150 W 136th St #3","1","2","1","2","1"
"5655",10030,2700,1,1,"2231 Adam Clayton Powell Jr Blvd #605","1","2","1","2","1"
"5656",10030,1550,1,6,"206 W 132nd St #1R","1","2","1","2","1"
"5657",10030,1700,1,1,"101 W 128th St #4B","1","2","1","2","1"
"5658",10030,1800,1,7,"10 W 135th St #3M","1","2","1","2","1"
"5659",10030,1775,1,7,"2186 5th Ave #6L","1","2","1","2","1"
"5660",10030,2500,2,1,"110 W 129th St #5S","1","2","1","2","1"
"5661",10030,2200,2,1,"2235 5th Ave #8G","1","2","1","2","1"
"5662",10030,1787,1,1,"2160 Madison Ave #2E","1","2","1","2","1"
"5663",10030,1995,1,1,"630 Lenox Ave #A2","1","2","1","2","1"
"5664",10030,2595,2,1,"30 W 141st St #3D","1","2","1","2","1"
"5665",10030,1750,1,1,"142 W 130th St #1","1","2","1","2","1"
"5666",10030,2495,2,1,"60 W 142nd St #8D","1","2","1","2","1"
"5667",10030,2900,2,2,"113 W 130th St #4","1","2","1","2","1"
"5668",10030,3300,2,1,"2186 5th Ave #16P","1","2","1","2","1"
"5669",10030,1675,1,2,"48 W 138th St #5G","1","2","1","2","1"
"5670",10030,2350,2,1,"2273 Adam Clayton Powell Jr Blvd #5C","1","2","1","2","1"
"5671",10030,3500,2,1,"32 W 132nd St #3","1","2","1","2","1"
"5672",10030,1950,1,1,"10 E 138th St #2H","1","2","1","2","1"
"5673",10030,2150,1,1,"10 W 135th St #11U","1","2","1","2","1"
"5674",10030,3200,3,2,"25 W 132nd St #3CJ","1","2","1","2","1"
"5675",10030,2300,1,1,"470 Lenox Ave #7S","1","2","1","2","1"
"5676",10030,1970,1,1,"137 W 137th St #4E","1","2","1","2","1"
"5677",10030,2050,1,1,"10 W 135th St #10T","1","2","1","2","1"
"5678",10030,2000,1,1,"48 W 138th St #5I","1","2","1","2","1"
"5679",10030,1800,1,1,"138 W 127th St #1","1","2","1","2","1"
"5680",10030,1795,1,1,"124 W 139th St #M","1","2","1","2","1"
"5681",10030,3000,3,1,"40 W 130th St #1F","1","2","1","2","1"
"5682",10030,5000,3,1,"148 W 131st St #5","1","2","1","2","1"
"5683",10030,3000,3,1,"21 W 131st St #2F","1","2","1","2","1"
"5684",10031,2595,2,1,"512 W 136th St","1","4","1","4","1"
"5685",10031,4500,4,2,"507 W 134th St #1","1","4","1","4","1"
"5686",10031,2550,3,1,"2504 Adam Clayton Powell Jr Blvd #6A","1","4","1","4","1"
"5687",10031,2750,1,1,"620 W 143rd St #1B","1","4","1","4","1"
"5688",10031,2100,2,1,"215 W 145th St #12","1","4","1","4","1"
"5689",10031,3100,1,1,"620 W 143rd St #5A","1","4","1","4","1"
"5690",10031,2500,2,1,"603 W 140th St #58","1","4","1","4","1"
"5691",10031,2998,3,2,"117 W 141st St #46","1","4","1","4","1"
"5692",10031,2700,2,1,"676 Riverside Dr #4B","1","4","1","4","1"
"5693",10031,850,3,1,"174 W 137th St","1","4","1","4","1"
"5694",10031,1995,1,1,"612 W 144th St #A7","1","4","1","4","1"
"5695",10031,1625,1,1,"610 W 145th St #1G","1","4","1","4","1"
"5696",10031,2700,2,1,"612 W 144th St #F8","1","4","1","4","1"
"5697",10031,3800,4,1,"519 W 143rd St #41","1","4","1","4","1"
"5698",10031,14999,6,4,"471 W 144th St","1","4","1","4","1"
"5699",10031,2300,2,1,"295 Convent Ave #52S","1","4","1","4","1"
"5700",10031,4000,4,2,"540 W 136th St #4","1","4","1","4","1"
"5701",10031,2875,3,1,"615 W 144th St #1D","1","4","1","4","1"
"5702",10031,4000,4,1,"565 W 139th St #44","1","4","1","4","1"
"5703",10031,2400,2,1,"100 Hamilton Pl #4F","1","4","1","4","1"
"5704",10031,4000,4,2,"100 Edgecombe Ave #B","1","4","1","4","1"
"5705",10031,3250,3,1,"507 W 134th St #21","1","4","1","4","1"
"5706",10031,2750,3,1,"219 W 144th St #34","1","4","1","4","1"
"5707",10031,3199,2,1,"252 W 137th St #1","1","4","1","4","1"
"5708",10031,2500,3,1,"552 W 146th St #14","1","4","1","4","1"
"5709",10031,9250,5,3,"226 W 139th St #1","1","4","1","4","1"
"5710",10031,2700,3,2,"550 W 146th St #17","1","4","1","4","1"
"5711",10031,7000,6,2,"606 W 137th St #4A","1","4","1","4","1"
"5712",10031,2500,2,1,"222 W 140th St #B2B","1","4","1","4","1"
"5713",10031,2300,2,1,"135 Edgecombe Ave #4A","1","4","1","4","1"
"5714",10031,2450,2,1,"283 W 147th St #1A","1","4","1","4","1"
"5715",10031,1800,1,1,"2303 Adam Clayton Powell Jr Blvd #4","1","4","1","4","1"
"5716",10031,1995,1,1,"267 Edgecombe Ave #1J","1","4","1","4","1"
"5717",10031,1595,1,1,"267 Edgecombe Ave #5-G","1","4","1","4","1"
"5718",10031,2399,2,1,"746 Saint Nicholas Ave #47","1","4","1","4","1"
"5719",10031,3990,5,2,"723 Saint Nicholas Ave #A6","1","4","1","4","1"
"5720",10031,2350,2,1,"2484 Adam Clayton Powell Jr Blvd #23","1","4","1","4","1"
"5721",10031,1975,2,1,"2546 Adam Clayton Powell Jr Blvd #19A","1","4","1","4","1"
"5722",10031,2500,2,1,"100 W 143rd St #5","1","4","1","4","1"
"5723",10031,1575,1,2,"87 Hamilton Pl #2H","1","4","1","4","1"
"5724",10031,2250,2,1,"665 Lenox Ave #2","1","4","1","4","1"
"5725",10031,2300,2,1,"135 Edgecombe Ave #2A","1","4","1","4","1"
"5726",10031,1600,1,1,"612 W 137th St #1","1","4","1","4","1"
"5727",10031,1950,1,1,"580 Saint Nicholas Ave #F2","1","4","1","4","1"
"5728",10031,2200,2,1,"501 W 135th St #16","1","4","1","4","1"
"5729",10031,2350,2,1,"611 W 135th St #52","1","4","1","4","1"
"5730",10031,2998,3,2,"117 W 141st St #21","1","4","1","4","1"
"5731",10031,2500,2,1,"670 Riverside Dr #4C","1","4","1","4","1"
"5732",10031,2998,3,2,"117 W 141st St #26","1","4","1","4","1"
"5733",10031,2300,2,1,"106 Convent Ave #3A","1","4","1","4","1"
"5734",10031,2350,3,1,"164 W 146th St #B6","1","4","1","4","1"
"5735",10031,2525,2,1,"272 W 139th St #F3","1","4","1","4","1"
"5736",10031,3100,3,1,"672 Saint Nicholas Ave #28","1","4","1","4","1"
"5737",10031,1175,3,1,"600 W 136th St","1","4","1","4","1"
"5738",10031,3000,1,1,"471 W 144th St #1","1","4","1","4","1"
"5739",10031,2100,2,1,"1512 Amsterdam Ave #9","1","4","1","4","1"
"5740",10031,2200,1,1,"417 W 146th St #2","1","4","1","4","1"
"5741",10031,11999,4,3,"471 W 144th St #2","1","4","1","4","1"
"5742",10031,3000,4,1,"205 W 147th St #14","1","4","1","4","1"
"5743",10031,1700,1,1,"265 W 146th St #3B","1","4","1","4","1"
"5744",10031,2050,2,1,"265 W 146th St #2","1","4","1","4","1"
"5745",10031,3500,3,2,"313 W 143rd St #1B","1","4","1","4","1"
"5746",10031,1175,3,1,"600 W 136th St #5GG","1","4","1","4","1"
"5747",10031,1900,1,1,"619 W 142nd St #3","1","4","1","4","1"
"5748",10031,3000,3,2,"214 Edgecombe Ave #1","1","4","1","4","1"
"5749",10031,1000,2,1,"516 W 136th St","1","4","1","4","1"
"5750",10031,1000,2,1,"W 136th St and Amsterdam Ave","1","4","1","4","1"
"5751",10031,2300,2,1,"617 W 135th St #94","1","4","1","4","1"
"5752",10031,2100,2,1,"603 W 140th St #7","1","4","1","4","1"
"5753",10031,1700,1,1,"235 W 146th St #A11","1","4","1","4","1"
"5754",10031,4262,4,2,"601 W 137th St #24","1","4","1","4","1"
"5755",10031,4445,5,2,"601 W 137th St #63","1","4","1","4","1"
"5756",10031,2850,1,1,"236 W 139th St #GARDEN","1","4","1","4","1"
"5757",10031,2095,3,1,"2509 Adam Clayton Powell Jr Blvd #40","1","4","1","4","1"
"5758",10031,3995,4,2,"515 W 139th St #11","1","4","1","4","1"
"5759",10031,1950,3,1,"2509 Adam Clayton Powell Jr Blvd #30","1","4","1","4","1"
"5760",10031,1750,1,1,"230 W 147th St","1","4","1","4","1"
"5761",10031,2875,3,1,"526 W 139th St #PARLOR","1","4","1","4","1"
"5762",10031,2450,2,1,"307 W 143rd St #1","1","4","1","4","1"
"5763",10031,2400,2,1,"536 W 143rd St #24","1","4","1","4","1"
"5764",10031,2350,1,1,"239 W 132nd St #1","1","4","1","4","1"
"5765",10031,2250,2,1,"310 Convent Ave #5C","1","4","1","4","1"
"5766",10031,2495,2,2,"319 W 134th St #4W","1","4","1","4","1"
"5767",10031,2750,3,1,"507 W 139th St #5B","1","4","1","4","1"
"5768",10031,1775,1,1,"556 W 141st St #1BB","1","4","1","4","1"
"5769",10031,2100,2,1,"501 W 134th St #43","1","4","1","4","1"
"5770",10031,2100,2,1,"612 W 137th St #6","1","4","1","4","1"
"5771",10031,1800,1,1,"1484 Amsterdam Ave #3","1","4","1","4","1"
"5772",10031,2520,3,1,"519 W 134th St #11","1","4","1","4","1"
"5773",10031,3391,3,1,"605 W 137th St #25","1","4","1","4","1"
"5774",10031,1750,1,1,"2304 Adam Clayton Powell Jr Blvd #1B","1","4","1","4","1"
"5775",10031,1995,2,1,"537 W 133rd St #3","1","4","1","4","1"
"5776",10031,2695,3,1,"557 W 144th St #5D","1","4","1","4","1"
"5777",10031,1999,2,1,"206 W 148th St #2Q","1","4","1","4","1"
"5778",10031,3100,2,2,"2601 Frederick Douglass Blvd #6A","1","4","1","4","1"
"5779",10031,3300,3,1,"609 W 137th St #3","1","4","1","4","1"
"5780",10031,1900,1,1,"345 W 145th St #14A4","1","4","1","4","1"
"5781",10031,2100,2,1,"1500 Amsterdam Ave #53","1","4","1","4","1"
"5782",10031,2000,2,1,"546 W 146th St #65","1","4","1","4","1"
"5783",10031,2150,2,1,"552 W 146th St #7","1","4","1","4","1"
"5784",10031,1750,1,1,"206 W 148th St #5K","1","4","1","4","1"
"5785",10031,1950,2,1,"133 W 145th St #3","1","4","1","4","1"
"5786",10031,1695,1,1,"345 W 145th St #11C2A","1","4","1","4","1"
"5787",10031,2164,2,1,"2524 Adam Clayton Powell Jr Blvd #3D","1","4","1","4","1"
"5788",10031,3400,2,2,"234 W 148th St #2A","1","4","1","4","1"
"5789",10031,3299,2,1,"575 Riverside Dr #44","1","4","1","4","1"
"5790",10031,6000,2,2,"475 W 142nd St #1","1","4","1","4","1"
"5791",10031,2350,1,1,"319 W 138th St #2","1","4","1","4","1"
"5792",10031,2245,2,1,"19 Hamilton Ter #1A","1","4","1","4","1"
"5793",10031,3999,4,2,"100 Edgecombe Ave #1","1","4","1","4","1"
"5794",10031,2300,2,1,"312 W 142nd St #3R","1","4","1","4","1"
"5795",10031,2200,2,1,"219 W 145th St #22","1","4","1","4","1"
"5796",10031,1895,2,1,"2509 Adam Clayton Powell Jr Blvd #20A","1","4","1","4","1"
"5797",10031,1795,1,2,"3333 Broadway #E22J","1","4","1","4","1"
"5798",10031,2200,2,1,"2816 Frederick Douglass Blvd #6F","1","4","1","4","1"
"5799",10031,3800,4,1,"605 W 142nd St #32","1","4","1","4","1"
"5800",10031,3995,3,2,"609 W 137th St #63","1","4","1","4","1"
"5801",10031,2995,4,1,"500 W 143rd St #32","1","4","1","4","1"
"5802",10031,1695,1,1,"560 W 144th St #46A","1","4","1","4","1"
"5803",10031,2250,2,1,"508 W 136th St #3","1","4","1","4","1"
"5804",10031,1625,1,1,"19 Hamilton Ter #3H","1","4","1","4","1"
"5805",10031,2395,2,1,"137-139 W 142nd St #3E","1","4","1","4","1"
"5806",10031,2600,3,1,"2546 Adam Clayton Powell Jr Blvd #7","1","4","1","4","1"
"5807",10031,1870,1,6,"306 W 142nd St #6A","1","4","1","4","1"
"5808",10031,2220,1,1,"306 W 142nd St #4F","1","4","1","4","1"
"5809",10031,2820,2,2,"306 W 142nd St #3E","1","4","1","4","1"
"5810",10031,3050,2,2,"306 W 142nd St #4D","1","4","1","4","1"
"5811",10031,2420,1,1,"306 W 142nd St #4B","1","4","1","4","1"
"5812",10031,3120,2,2,"306 W 142nd St #3C","1","4","1","4","1"
"5813",10031,2250,2,1,"2304 Adam Clayton Powell Jr Blvd #4A","1","4","1","4","1"
"5814",10031,2300,2,1,"603 W 140th St #53","1","4","1","4","1"
"5815",10031,6000,4,3,"606 W 137th St #5C","1","4","1","4","1"
"5816",10031,7000,6,2,"606 W 137th St #5A","1","4","1","4","1"
"5817",10031,12440,5,4,"261 W 138th St #THOUSE","1","4","1","4","1"
"5818",10031,2750,3,1,"174 W 137th St #14","1","4","1","4","1"
"5819",10031,3100,2,1,"244 W 138th St #1","1","4","1","4","1"
"5820",10031,2525,1,1,"668 Riverside Dr #4B","1","4","1","4","1"
"5821",10031,2300,2,1,"101 W 147th St #15D","1","4","1","4","1"
"5822",10031,2800,3,1,"507 W 139th St #1D","1","4","1","4","1"
"5823",10031,2400,1,1,"48 Hamilton Pl #1A","1","4","1","4","1"
"5824",10031,3500,4,2,"3456 Broadway #3D","1","4","1","4","1"
"5825",10031,2895,3,1,"174 W 141st St #H","1","4","1","4","1"
"5826",10031,2500,1,1,"220 W 148th St #5M","1","4","1","4","1"
"5827",10031,1775,1,2,"298 Convent Ave #1BB","1","4","1","4","1"
"5828",10031,2200,1,1,"668 Riverside Dr #6E","1","4","1","4","1"
"5829",10032,2950,3,2,"529 W 151st St #4","1","4","1","4","1"
"5830",10032,2495,2,1,"507 W 147th St #J","1","4","1","4","1"
"5831",10032,2600,4,1,"542 W 147th St #H","1","4","1","4","1"
"5832",10032,1895,2,1,"242 Bradhurst Ave #62","1","4","1","4","1"
"5833",10032,3500,3,2,"503 W 149th St #4B","1","4","1","4","1"
"5834",10032,2700,2,1,"839 Riverside Dr #4H","1","4","1","4","1"
"5835",10032,3900,4,2,"522 W 157th St #2C","1","4","1","4","1"
"5836",10032,1750,1,1,"845 Riverside Dr #13","1","4","1","4","1"
"5837",10032,2950,3,1,"652 W 163rd St #46A","1","4","1","4","1"
"5838",10032,1850,1,3,"626 W 158th St #2R","1","4","1","4","1"
"5839",10032,3500,3,2,"503 W 149th St #3B","1","4","1","4","1"
"5840",10032,3950,3,2,"3612 Broadway #5D","1","4","1","4","1"
"5841",10032,2100,2,1,"446 W 164th St #8","1","4","1","4","1"
"5842",10032,2850,3,1,"554 W 148th St #43","1","4","1","4","1"
"5843",10032,2300,2,1,"277 W 150th St #3","1","4","1","4","1"
"5844",10032,2300,2,1,"500 W 148th St #3C","1","4","1","4","1"
"5845",10032,3200,3,2,"530 W 157th St #6B","1","4","1","4","1"
"5846",10032,2800,3,1,"542 W 147th St #I","1","4","1","4","1"
"5847",10032,2150,1,1,"76 Saint Nicholas Pl #3","1","4","1","4","1"
"5848",10032,1625,1,1,"511 W 167th St #3D","1","4","1","4","1"
"5849",10032,2100,1,1,"66 Saint Nicholas Pl #53B","1","4","1","4","1"
"5850",10032,1700,1,1,"631 Edgecombe Ave #4E","1","4","1","4","1"
"5851",10032,2841,3,1,"3820 Broadway #26","1","4","1","4","1"
"5852",10032,2150,1,1,"86 Fort Washington Ave #1K","1","4","1","4","1"
"5853",10032,1850,1,1,"529 W 158th St #6D","1","4","1","4","1"
"5854",10032,1875,1,1,"128 Fort Washington Ave #6B","1","4","1","4","1"
"5855",10032,1525,1,4,"900 Riverside Dr #6C","1","4","1","4","1"
"5856",10032,2550,3,1,"526 W 161st St #8","1","4","1","4","1"
"5857",10032,1650,1,1,"476 W 165th St #3C","1","4","1","4","1"
"5858",10032,3195,2,1,"159-0 Riverside Dr W #4L70","1","4","1","4","1"
"5859",10032,1550,1,5,"524 W 162nd St #3C","1","4","1","4","1"
"5860",10032,2100,1,1,"500 W 148th St #4G","1","4","1","4","1"
"5861",10032,1150,1,6,"547 W 152nd St #2F","1","4","1","4","1"
"5862",10032,3600,2,2,"456 W 167th St #PHB","1","4","1","4","1"
"5863",10032,1025,4,2,"522 W 157th St","1","4","1","4","1"
"5864",10032,3000,3,1,"481 W 159th St #24","1","4","1","4","1"
"5865",10032,2100,1,1,"607 W 161st St #4","1","4","1","4","1"
"5866",10032,2300,2,1,"515 W 156th St #54-519","1","4","1","4","1"
"5867",10032,1645,1,1,"515 W 168th St #4B","1","4","1","4","1"
"5868",10032,3100,2,2,"540 W 163rd St #5B","1","4","1","4","1"
"5869",10032,7300,4,3,"518 W 150th St #2","1","4","1","4","1"
"5870",10032,1695,1,1,"159-34 Riverside Dr W #1G90","1","4","1","4","1"
"5871",10032,2200,2,1,"2588 Adam Clayton Powell Jr Blvd #3L","1","4","1","4","1"
"5872",10032,1755,1,1,"736 Riverside Dr #1DD","1","4","1","4","1"
"5873",10032,1650,1,1,"521 W 156th St #4A","1","4","1","4","1"
"5874",10032,1850,1,1,"128 Fort Washington Ave #10E","1","4","1","4","1"
"5875",10032,2887,3,1,"618 W 164th St #6","1","4","1","4","1"
"5876",10032,2750,2,1,"251 Fort Washington Ave #55","1","4","1","4","1"
"5877",10032,2395,1,1,"15818 Riverside Dr W #3C50","1","4","1","4","1"
"5878",10032,1500,1,1,"473 W 158th St #25","1","4","1","4","1"
"5879",10032,3800,4,1,"560 W 149th St #W2","1","4","1","4","1"
"5880",10032,1874,2,1,"201 W 148th St #3E","1","4","1","4","1"
"5881",10032,1975,1,1,"801 Riverside Dr #3H","1","4","1","4","1"
"5882",10032,2175,2,1,"940 Saint Nicholas Ave #1C","1","4","1","4","1"
"5883",10032,999,4,1,"560 W 162nd St #ROOM FOR RENT","1","4","1","4","1"
"5884",10032,1888,1,1,"920 Riverside Dr #42C","1","4","1","4","1"
"5885",10032,2620,1,1,"542 W 153rd St #203","1","4","1","4","1"
"5886",10032,2550,3,1,"531 W 151st St #43","1","4","1","4","1"
"5887",10032,3300,3,2,"654 W 161st St #4B","1","4","1","4","1"
"5888",10032,2450,2,1,"845 Riverside Dr #50","1","4","1","4","1"
"5889",10032,1495,1,3,"75 Fort Washington Ave #A","1","4","1","4","1"
"5890",10032,2475,2,1,"654 W 161st St #4E","1","4","1","4","1"
"5891",10032,1999,1,3,"920 Riverside Dr #21A","1","4","1","4","1"
"5892",10032,1550,1,1,"473 W 158th St #3","1","4","1","4","1"
"5893",10032,2700,3,1,"446 W 164th St #17","1","4","1","4","1"
"5894",10032,1625,1,1,"961 Saint Nicholas Ave #5R","1","4","1","4","1"
"5895",10032,2250,2,1,"541 W 156th St #5","1","4","1","4","1"
"5896",10032,3117,2,1,"516 W 162nd St #5-B","1","4","1","4","1"
"5897",10032,3450,2,2,"456 W 167th St #5E","1","4","1","4","1"
"5898",10032,2050,2,1,"521 W 168th St #6","1","4","1","4","1"
"5899",10032,3150,3,1,"522 W 157th St #3","1","4","1","4","1"
"5900",10032,2150,1,5,"542 W 153rd St #101","1","4","1","4","1"
"5901",10032,4000,4,2,"3603 Broadway #24J","1","4","1","4","1"
"5902",10032,3295,4,2,"614 W 157th St #22J","1","4","1","4","1"
"5903",10032,3100,3,1,"850 Saint Nicholas Ave #404-J","1","4","1","4","1"
"5904",10032,2395,2,1,"620 W 152nd St #2","1","4","1","4","1"
"5905",10032,1695,1,1,"196 Bradhurst Ave #36","1","4","1","4","1"
"5906",10032,1995,1,1,"1883 Amsterdam Ave #1C","1","4","1","4","1"
"5907",10032,2750,3,1,"277 W 150th St #19","1","4","1","4","1"
"5908",10032,999,3,1,"566 W 162nd St #NY","1","4","1","4","1"
"5909",10032,2500,2,1,"560 W 162nd St #3","1","4","1","4","1"
"5910",10032,2499,2,1,"920 Riverside Dr #69A","1","4","1","4","1"
"5911",10032,2000,2,1,"1969 Amsterdam Ave #11","1","4","1","4","1"
"5912",10032,2499,2,1,"611 W 163rd St #4","1","4","1","4","1"
"5913",10032,2200,3,1,"544 W 156th St #5W","1","4","1","4","1"
"5914",10032,1895,3,1,"28 Macombs Pl #26","1","4","1","4","1"
"5915",10032,1950,2,1,"503 W 148th St #5","1","4","1","4","1"
"5916",10032,2625,2,1,"75 Saint Nicholas Pl #2E","1","4","1","4","1"
"5917",10032,1750,1,1,"507 W 147th St #I","1","4","1","4","1"
"5918",10032,3900,3,2,"775 Riverside Dr #3D","1","4","1","4","1"
"5919",10032,1200,2,1,"3620 Broadway","1","4","1","4","1"
"5920",10032,3800,4,2,"3671 Broadway #48","1","4","1","4","1"
"5921",10032,2250,2,1,"304 W 151st St #4","1","4","1","4","1"
"5922",10032,1850,1,6,"427 Convent Ave #2E","1","4","1","4","1"
"5923",10032,2200,3,1,"470 W 159th St #5W","1","4","1","4","1"
"5924",10032,1875,1,7,"427 Convent Ave #3W","1","4","1","4","1"
"5925",10032,2795,2,1,"684 Riverside Dr #5C","1","4","1","4","1"
"5926",10033,2150,1,1,"340 Haven Ave #5A","1","4","1","2","1"
"5927",10033,1650,1,1,"609 W 186th St #52","1","4","1","2","1"
"5928",10033,2683,2,1,"815 W 180th St #11","1","4","1","2","1"
"5929",10033,2395,2,1,"615 Fort Washington Ave #6H","1","4","1","2","1"
"5930",10033,2200,1,1,"247 Audubon Ave #47","1","4","1","2","1"
"5931",10033,2995,3,1,"4640 Broadway #6","1","4","1","2","1"
